ID,userID,date,Followers,Friends,Statuses,Lat,Long,Text,Class,BoroCode,BoroName,NTAName,CenstracID
3932,137900366,2012-10-28 21:23:00,321,288,2294,40.6783619,-74.01795975," #queenmary escaping the hurricane.   #redhook #sandy #brooklyn #statueofl  Valentino, Jr. Park ; Pier ",Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
3944,14052615,2012-10-28 21:24:00,1775,2124,12833,40.67420193,-74.01670575, {instagram post} getting a bit claustrophobic on checkout line at Fairway #hurricane #sandy  Market ,Caution and Advice,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
1741,630245296,2012-10-28 15:51:00,139,80,4252,40.69350086,-73.98308041, Preparing for Hurricane Sandy ( City Market w/ 2 others) ,Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2154
4345,16258918,2012-10-28 22:16:00,644,232,6537,40.69477167,-73.98024241," Walked 60 laps around the 8 aisles in the grocery store ; left with an avocado, peanut butter, gum ; a gallon of Gatorade. #HurricaneSandy ",Caution and Advice,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2154
4543,227151972,2012-10-28 22:39:00,207,200,2404,40.67022342,-73.97712596, Here at this wedding on one of the worse days in New York. Shout out to Hurricane Sandy. Lol no h  ,Affected People,3,Brooklyn,Park Slope-Gowanus,53
4803,227151972,2012-10-28 23:09:00,207,200,2404,40.67677677,-73.95361626, These weddings are always so nice.  Got to give another shout to Hurricane SANDY for making a gra  ,Affected People,3,Brooklyn,Crown Heights North,74
1666,70843031,2012-10-28 15:31:00,1173,458,45822,40.68194638,-73.93821807," Bloomberg: ""Signing an executive order mandating evacuation of low lying areas, zone A."" #sandy #fb ",Affected People,3,Brooklyn,Stuyvesant Heights,104
1209,69000618,2012-10-28 07:13:00,97,139,773,40.59190635,-73.97054225, Pulling an allnighter changed flight to Tomorow morning screw hurricane sandy! #lastminutepacking ,Affected People,3,Brooklyn,Homecrest,131
1308,40486623,2012-10-28 13:06:00,261,275,4804,40.59693284,-73.96976708, #Sandy is fucking freaking me out ,Affected People,3,Brooklyn,Homecrest,132
1774,16406120,2012-10-28 15:57:00,1099,1683,68571,40.6992049,-73.9107441," ""The travesty of Hurricane Sandy has put a full stop on our East Coast Operations. Were taking shelter til Tuesday, folks"" :( ",Affected People,3,Brooklyn,Bushwick North,158
2119,32332901,2012-10-28 16:54:00,482,286,6223,40.711269,-73.948519, Trapped in New York because of some bitch named Sandy  Food ,Affected People,3,Brooklyn,East Williamsburg,177
1856,228202497,2012-10-28 16:12:00,362,688,2794,40.6501689,-73.94957542, #HurricaneSandy's #tragic first #casualty in #Brooklyn. #jokes  NY ,Affected People,3,Brooklyn,Erasmus,271
2353,796254752,2012-10-28 17:32:00,674,392,25876,40.66295101,-73.90442918, Watching the news got me scared as hell of Sandy ,Affected People,3,Brooklyn,Brownsville,292
2123,15387906,2012-10-28 16:56:00,65,211,7350,40.67333084,-73.95705164, Lunch before going into work. #SandyRuinsEverything ( Bud) ,Affected People,3,Brooklyn,Crown Heights North,698
1696,37060023,2012-10-28 15:39:00,21099,21620,28655,40.68255843,-73.98477347, Sandy is ruining everything. -_- ,Affected People,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,944
2196,193154041,2012-10-28 17:07:00,952,587,2497,40.68907385,-73.97475547, I am nervous about Sandy but pleased that my room has an underground connection to the dining hall with pizza. ,Affected People,3,Brooklyn,Fort Greene,988
2644,34155450,2012-10-28 18:15:00,530,646,4499,40.73328191,-73.9580634,  Sandy tallied 1 death on Monday when a S. Slope alcoholic was unable to purchase a bottle of Old Overholt ,Affected People,3,Brooklyn,Greenpoint,1075
4115,30316965,2012-10-28 21:46:00,888,629,16219,40.71193758,-73.95731294," Panic over guys, Hocus Pocus is on ABCFamily #hurricanesandy #frankenstorm #newyork ",Affected People,3,Brooklyn,North Side-South Side,1127
1662,107172277,2012-10-28 15:30:00,195,215,1679,40.68430926,-73.97653194, 3... 2... 1... Freak out. #sandy ( w/ 10 others) ,Affected People,3,Brooklyn,Fort Greene,1160
2468,180109156,2012-10-28 17:50:00,361,481,2986,40.66845498,-73.94900943, I don't like knowing I'm locked down. #Hurricane #Sandy go away! ,Affected People,3,Brooklyn,Crown Heights South,1167
1265,15679698,2012-10-28 12:27:00,110,136,516,40.66132658,-73.96034053," My family is trying to get to Broadway to see Annie, yet we're being pursued by hurricane Sandy. ""dumb storm, why are you following me..."" ",Affected People,3,Brooklyn,Prospect Lefferts Gardens-Wingate,1209
3711,45413368,2012-10-28 20:56:00,383,197,7490,40.67992674,-73.96609993," If  doesn't kill me, surely the BPA in all these canned goods will. #TooSoon #ThankfullyNotTrue ",Affected People,3,Brooklyn,Prospect Heights,1439
3172,22920898,2012-10-28 19:43:00,1083,141,19044,40.67510471,-73.94186034, Here one last time before Hurricane Sandy has us shut-in for a couple of days. ( Mom's house) ,Affected People,3,Brooklyn,Crown Heights North,1451
1154,45470777,2012-10-28 04:08:00,841,626,24394,40.69787181,-73.99276149, People need to stop making jokes about hurricane sandy I'm dead scared  lmao seriously #nycproblems ,Affected People,3,Brooklyn,Brooklyn Heights-Cobble Hill,1488
2016,408748159,2012-10-28 16:39:00,461,1220,384,40.70239404,-73.98824792, Just saw #davidcross in Dumbo looking real worried about #hurricanesandy ,Affected People,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
3243,343657624,2012-10-28 19:52:00,266,257,4795,40.68718,-73.979012, &gt;.&lt; Hurricane Sandy is what's holding me back from going home ,Affected People,3,Brooklyn,Fort Greene,1613
4833,131286673,2012-10-28 23:15:00,1285,711,90998,40.64530799,-73.87949835, Should've Took Me With You! I'm Stuck With Sandy :( Bye Sandy. Ello LA. Xo ,Affected People,3,Brooklyn,Starrett City,1696
4830,17291034,2012-10-28 23:15:00,113,534,544,40.6769024,-73.975064,  Scared for the hurricane!! #sandy #don't #come #wind #rain    come home soon ,Affected People,3,Brooklyn,Park Slope-Gowanus,1886
2560,59350837,2012-10-28 18:04:00,204,412,4555,40.711591,-73.9646108,"   will you play ny, ny by ryan adams for all the sandy scramblers tmrw? I am stuck here in delayed flight madness! ",Affected People,3,Brooklyn,North Side-South Side,1918
2692,66366331,2012-10-28 18:23:00,9601,1043,9471,40.68038037,-74.01353674, Sucks to be a passenger aboard the Queen Mary 2 -- docked in Red Hook -- right about now #frankenstorm #Sandy ,Affected People,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
1340,369573144,2012-10-28 13:33:00,205,127,3693,40.69313322,-73.99066604, Getting stuck in NYC because of Hurricane Sandy&gt;&gt;&gt; #ThankYou ,Affected People,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2153
2391,230234388,2012-10-28 17:38:00,364,306,4446,40.622966,-74.03132332, Bulldogs for Sandy carla_lalalala #Sundayfunday #nowork #thankssandy #youdabest #jets  Brah Taco Joint ,Infrastructure/Utilities,3,Brooklyn,Bay Ridge,30
1747,883344806,2012-10-28 15:52:00,23,177,450,40.6457989,-74.0129573, Oh #sandy ...  shutdown after 7pm? Stay safe everyone. ,Infrastructure/Utilities,3,Brooklyn,Sunset Park West,35
4616,12249712,2012-10-28 22:47:00,939,1000,4000,40.66688763,-73.98148502, Hearing the F train rumble under my feet. Probably one of the last trains to run tonight... #sandy's acomin'. ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,52
1418,14298584,2012-10-28 14:11:00,378,429,3800,40.68690368,-73.96243985," Cuomo orders MTA bus, rail and subway to be shut down at 7pm this evening. #sandy Wow. ",Infrastructure/Utilities,3,Brooklyn,Clinton Hill,78
1027,518787085,2012-10-28 01:07:00,484,634,3916,40.68147418,-73.93239926," The last thing a kid wants to hear LOL--&gt; """"We havent yet made a decision as to whether schools will be open Mon. #Sandy"""" ",Infrastructure/Utilities,3,Brooklyn,Crown Heights North,114
898,236225595,2012-10-27 22:17:00,810,962,25180,40.67635039,-73.95997842,   hoping for hurricane sandy to suspend school on Monday so I can be one of the first to hear little things !!! ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,117
1467,236225595,2012-10-28 14:26:00,808,963,25180,40.67656568,-73.9601304, Omggggfg no school tomorow means I can stay home and listen to little things ALL DAY!!! THANK YOU SANDY YOUR A LIFE SAVER !!!! ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,117
1489,236225595,2012-10-28 14:36:00,808,963,25178,40.67649885,-73.96024853,  good love just tracking sandy to make sure she knocks the winds out of my school ... where do u live babe ?? ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,117
1538,236225595,2012-10-28 14:52:00,808,963,25178,40.6765984,-73.96016116,  niether can I!! I'm just stalking the hurricane Sandy to make sure I have no school tomorow so I can listen to little Things ,Infrastructure/Utilities,3,Brooklyn,Crown Heights North,117
1363,65140372,2012-10-28 13:44:00,331,716,647,40.5921343,-73.967997," Ughhhh!  #Sandy is not here and the power is still on, yet I am already bored!  I can only imagine how bored I'll be when we have #nopower. ",Infrastructure/Utilities,3,Brooklyn,Homecrest,131
1298,40486623,2012-10-28 13:00:00,261,275,4804,40.59691335,-73.96975342, My work is closed Monday and Tuesday due to sandy.. I'm officially freaking out.. #iwannagohome ,Infrastructure/Utilities,3,Brooklyn,Homecrest,132
1088,16406120,2012-10-28 02:36:00,1101,1680,68454,40.6992003,-73.9107424," "" Schools in NYC: no decision yet on whether to close Mon  #Sandy, Bloomberg says. Announcement to come Sunday."" *Crosses fingers ",Infrastructure/Utilities,3,Brooklyn,Bushwick North,158
4931,14653056,2012-10-28 23:29:00,845,934,8771,40.72106877,-73.94763793," Txt from my dad: ""If the subway floods are there plans to throw some bubble bath or bleach too, for a cleaner fresher system?"" #sandy ",Infrastructure/Utilities,3,Brooklyn,Greenpoint,176
2429,819777198,2012-10-28 17:44:00,47,105,139,40.62880067,-73.9622931, #sandy isn't letting me go to work tomorrow! ,Infrastructure/Utilities,3,Brooklyn,Midwood,189
3990,98222763,2012-10-28 21:31:00,762,223,2525,40.73017516,-73.95763137, Bring it Sandy. Both stores will be closed tomorrow - stay safe everyone!  NYC ,Infrastructure/Utilities,3,Brooklyn,Greenpoint,202
2657,493529514,2012-10-28 18:17:00,111,285,583,40.5953084,-73.9369136, Hurricane sandy is coming!!!! #noschool #excited #lockdown ,Infrastructure/Utilities,3,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,208
1961,765846228,2012-10-28 16:29:00,98,160,6242,40.58787568,-73.95141969, got a call no school or work tomorrow #HurricaneSandy #Frankenstorm #boo ,Infrastructure/Utilities,3,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,221
1688,16975334,2012-10-28 15:36:00,351,475,2455,40.63805773,-74.02764668," Thank goodness! """" Bloomberg: Public schools will be closed on Monday. #Sandy"""" ",Infrastructure/Utilities,3,Brooklyn,Bay Ridge,659
3826,421172625,2012-10-28 21:08:00,336,470,6923,40.59281828,-73.96468571, This hurricane sandy shit serious all of New York is under state of emergency ; there's no school tomorrow . Esta serious mani . ,Infrastructure/Utilities,3,Brooklyn,Homecrest,663
1572,70417574,2012-10-28 15:04:00,125,225,2092,40.70679552,-73.9535737, Oh shit! The MTA subway service is actually shutting down tonight at 7 til Wednesday. #hurricanesandy ,Infrastructure/Utilities,3,Brooklyn,Williamsburg,761
1378,510634455,2012-10-28 13:52:00,1519,1265,4107,40.66337688,-73.99551802," Via  Gov. Cuomo, MTA and other officials doing a press conference on #Sandy in #Nassau around 10am.  Watch LIVE on  ",Infrastructure/Utilities,3,Brooklyn,Sunset Park West,882
4146,29919163,2012-10-28 21:52:00,93,77,278,40.68758813,-73.91971754, Thank you Hurricane Sandy for no work tomorrow!  Be safe everyone. ,Infrastructure/Utilities,3,Brooklyn,Stuyvesant Heights,924
2590,636590417,2012-10-28 18:08:00,167,293,1243,40.73244247,-73.9566534, NO work tomorrow!!! #hellyeah #herecomesSandy ,Infrastructure/Utilities,3,Brooklyn,Greenpoint,1075
2741,120000482,2012-10-28 18:33:00,1381,1323,3275,40.73357145,-73.95755748,  is closed tonight due to this relentless chick Sandy! She sucks. But--stay tuned for our return on NOV.17!! ,Infrastructure/Utilities,3,Brooklyn,Greenpoint,1075
2269,261761751,2012-10-28 17:17:00,121,283,2473,40.6457846,-73.9735176, I hope hurricane sandy demolishes my school . Plus it's in Zone A ? Yessss! ,Infrastructure/Utilities,3,Brooklyn,Windsor Terrace,1110
615,41425131,2012-10-27 15:59:00,1142,1879,8894,40.73279519,-73.95339388,  yes- tracking Sandy. Monday we'll know more - official closings TBD. Will definitely send an email Monday morning. Thx! ,Infrastructure/Utilities,3,Brooklyn,Greenpoint,1115
4792,41054121,2012-10-28 23:08:00,486,402,1671,40.71212242,-73.95725627, This is #discouraging...  Expert: Subways likely to flood.   #sandy #NYC ,Infrastructure/Utilities,3,Brooklyn,North Side-South Side,1127
3644,434046881,2012-10-28 20:47:00,450,309,18190,40.5861273,-73.9725004," NO school tomorrow, yeahh that's what I love #Sandy for:) ",Infrastructure/Utilities,3,Brooklyn,Gravesend,1144
3892,434046881,2012-10-28 21:18:00,449,303,18149,40.5861312,-73.9725462, Power may be out and the elevators will stop. Thank you #Sandy ,Infrastructure/Utilities,3,Brooklyn,Gravesend,1144
1661,27701108,2012-10-28 15:30:00,1023,505,696,40.68550528,-73.97671754,  just announced nyc public schools closed tomorrow #sandy ,Infrastructure/Utilities,3,Brooklyn,Fort Greene,1160
1998,27701108,2012-10-28 16:35:00,1023,505,696,40.68680871,-73.97462474,  worse than the #MTA news #Sandy ,Infrastructure/Utilities,3,Brooklyn,Fort Greene,1160
3430,87812570,2012-10-28 20:19:00,461,923,5557,40.68702101,-73.97503385, I think I'm the only one that doesn't believe this is going to be a big storm. Cops just closed  #Newworldorder. Lol #sandy ,Infrastructure/Utilities,3,Brooklyn,Fort Greene,1160
3447,511273965,2012-10-28 20:21:00,6508,3337,20225,40.68465862,-73.93814684, aye sandy thanks for the 5 day weekend ,Infrastructure/Utilities,3,Brooklyn,Stuyvesant Heights,1176
2108,370839906,2012-10-28 16:53:00,396,142,31396,40.6789961,-73.977577," I asked, and hurricane sandy gave, I have no school tomorrow ",Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,1179
4751,37262190,2012-10-28 23:04:00,473,1338,7643,40.7088875,-73.92472745, Hurricane Sandy lock down complete for the lab! ~OD ( Damo'n Design Studio) [pic]: ,Infrastructure/Utilities,3,Brooklyn,Bushwick North,1180
2137,15468937,2012-10-28 16:58:00,1235,1348,16962,40.68861242,-73.95648928, I'm getting mass-text cancellations for parties I wasn't even invited to... #sandy ,Infrastructure/Utilities,3,Brooklyn,Bedford,1341
2202,182929409,2012-10-28 17:08:00,3834,393,3568,40.71883447,-73.94654529, DAMMIT HURRICANE SANDY!!! Now I'm leaving in 4 hours cuz all flights are cancelled tomorrow....get me to Amsterdam already!!! Stre$$ed ,Infrastructure/Utilities,3,Brooklyn,East Williamsburg,1387
2911,18483169,2012-10-28 19:01:00,822,850,5953,40.71861182,-73.94314034,  show just got cancelled  things are getting real #Sandy ,Infrastructure/Utilities,3,Brooklyn,East Williamsburg,1387
1450,820585,2012-10-28 14:21:00,179150,10499,71840,40.68089039,-73.96148173, #weakness #terroristswin  NY Gov Cuomo: All MTA mass transit will be suspended starting at 7 tonight. #frankenstorm #sandy ,Infrastructure/Utilities,3,Brooklyn,Clinton Hill,1441
4677,7595002,2012-10-28 22:55:00,1658,1332,12560,40.697487,-73.992697, Calling Fascati's Pizza goes to voicemail. Are they closed already? So not cool. #brooklyn #sandy ,Infrastructure/Utilities,3,Brooklyn,Brooklyn Heights-Cobble Hill,1488
4205,27784462,2012-10-28 21:59:00,1351,754,37232,40.7022675,-73.9870816, Omg! My train is just sitting here over the east river on the Wburg bridge. Hopefully we move before hurricane Sandy arrives. #nyc ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1489
2440,30316965,2012-10-28 17:47:00,888,629,16219,40.718203,-73.95951033, Closing early cos of Sandy #hurricanesandy #frankenstorm #greece  Future Perfect ,Infrastructure/Utilities,3,Brooklyn,North Side-South Side,1491
4286,390221378,2012-10-28 22:09:00,14,190,1261,40.6393987,-74.0164987, No school tomorrow. Hurricane Sandy....  Pray for those who are experiencing this hurricane and their family. ,Infrastructure/Utilities,3,Brooklyn,Sunset Park West,1516
4593,103434899,2012-10-28 22:44:00,911,36,38887,40.65470221,-73.93774756,  Hurricane Sandy is going to Blow those trains off the Tracks. ,Infrastructure/Utilities,3,Brooklyn,East Flatbush-Farragut,1602
1463,7172432,2012-10-28 14:25:00,7213,942,59345,40.6888049,-73.97509453," Crazy. MTA chief: Monday and Tuesday will be difficult. Service may be restored Wednesday, but perhaps not fully. #Sandy ",Infrastructure/Utilities,3,Brooklyn,Fort Greene,1613
4078,226428781,2012-10-28 21:42:00,52,224,2716,40.68949634,-73.98023952, Old vs. New School Zinfandel showdown about to go down. Fun with #sandy on the 27th floor.  BKLYN ,Infrastructure/Utilities,3,Brooklyn,Fort Greene,1613
1586,396135300,2012-10-28 15:07:00,161,161,5198,40.66828184,-73.90800732, Please be closed school. I hope Sandy meet up with Andy ; turn this whole bitch into some candy lol. Wateva that means.. ,Infrastructure/Utilities,3,Brooklyn,Brownsville,1637
1791,523156158,2012-10-28 16:00:00,403,286,18773,40.67229236,-73.90881835, Halloween is cancelled this year. #HurricaneSandy ,Infrastructure/Utilities,3,Brooklyn,Brownsville,1637
1651,61045597,2012-10-28 15:28:00,123,171,6715,40.64684862,-73.97005406, takes a real bitch to get school and work cancelled. love you sandy you mah girl for life &lt;3 ,Infrastructure/Utilities,3,Brooklyn,Flatbush,1793
4510,172681350,2012-10-28 22:34:00,147,270,4282,40.6555704,-73.9629162, Got home on one of the last trains before the subways shut down. Phew #Sandy #frankenstorm ,Infrastructure/Utilities,3,Brooklyn,park-cemetery-etc-Brooklyn,1884
1558,46751590,2012-10-28 14:59:00,74688,2595,5684,40.67483363,-73.96450148," FYI, the High Line will close at 5PM today due to possible severe weather associated with Hurricane Sandy. Stay tuned for more updates. ",Infrastructure/Utilities,3,Brooklyn,Prospect Heights,1887
2283,54390291,2012-10-28 17:19:00,1200,1707,3798,40.6920464,-73.9983403," "" UPDATED: Schools closed, evacuation of coastal areas of NYC ordered   #Sandy #Frankenstorm"" it's on ",Infrastructure/Utilities,3,Brooklyn,Brooklyn Heights-Cobble Hill,2041
1417,14179769,2012-10-28 14:10:00,1537,1520,12737,40.67364976,-73.98798825, MTA suspends service at 7 pm tonight #Sandy #breakingnews ,Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,2046
1571,174450940,2012-10-28 15:04:00,1283,2061,5621,40.69954,-73.98938, Awaiting  presser on #sandy update. Subways to start shutdown  pm ,Infrastructure/Utilities,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2053
1934,340697483,2012-10-28 16:23:00,108,169,6055,40.62720444,-74.03845504," NYC kids including my self, thank you #HurricaneSandy! NO school!! finally our mayor is being nice haha ",Infrastructure/Utilities,3,Brooklyn,Bay Ridge,2079
1867,35387837,2012-10-28 16:14:00,101,85,1438,40.682583,-74.000138, No school #wipitangopresentsnoschool #sandy #swag #windyasfuck #hurricane #waffles  Dance Barn ,Infrastructure/Utilities,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2109
420,141725951,2012-10-27 02:05:00,348,409,3971,40.66327566,-73.99488325," Uh, isn't there a nuclear power plant right on the coast in Delaware? Like right where Sayhurricanesandy is supposed to come ashore? ",Infrastructure/Utilities,3,Brooklyn,Park Slope-Gowanus,2111
2441,478458009,2012-10-28 17:47:00,563,1985,12308,40.67676938,-74.01584553, You know it's bad when.. They're closing Atlantic City. #sandy ,Infrastructure/Utilities,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,2129
3881,437140274,2012-10-28 21:16:00,207,106,1725,40.60494894,-74.02440821, Getting ready for  going to hit hard here NYC. There is no school for Monday. ,Infrastructure/Utilities,3,Brooklyn,Bay Ridge,2132
837,231164887,2012-10-27 20:40:00,3287,682,12799,40.68511512,-73.98427989, Is #HurricaneSandy coming to #newyorkcity??? Can u see a small rainbow on your left?  I'm pro  Hill ,Weather and Environment,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,27
4031,15431478,2012-10-28 21:35:00,1197,1172,7428,40.68451349,-73.99199884, Enjoying incredible Dark ; Stormy w Linda ; Katie before it gets Dark ; #sandy   Club ,Weather and Environment,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,32
3918,47231863,2012-10-28 21:21:00,311,245,16686,40.64307542,-74.01705863, Little bit of rain drizzle in Sunset Park. #HurricaneSandy ,Weather and Environment,3,Brooklyn,Sunset Park West,33
3031,19785281,2012-10-28 19:19:00,28936,4184,68308,40.6318891,-74.01332416, Rain  just started. #Sandy ,Weather and Environment,3,Brooklyn,Dyker Heights,44
3777,19514469,2012-10-28 21:03:00,452,442,1929,40.67022342,-73.97712596, How to ride out #sandy - homemade mac n cheese (not pictured: obligatory dark and stormy)  Home ,Weather and Environment,3,Brooklyn,Park Slope-Gowanus,53
1445,35345943,2012-10-28 14:19:00,8206,969,33227,40.69175673,-73.96714789, The calm before the storm in #Brooklyn...#HurricaneSandy  Hill ~ Brooklyn ,Weather and Environment,3,Brooklyn,Clinton Hill,63
2956,556124170,2012-10-28 19:06:00,162,493,1893,40.68189305,-73.9497148, Winds feel nice and cool! #Sandy ,Weather and Environment,3,Brooklyn,Bedford,88
1347,70843031,2012-10-28 13:36:00,1173,458,45822,40.68207357,-73.93785974, Winds are already making themselves known.  thinks moving will only take a few hours. I think he's a mad man. #Sandy #fb ,Weather and Environment,3,Brooklyn,Stuyvesant Heights,104
1569,70843031,2012-10-28 15:03:00,1171,459,45795,40.68200379,-73.93785509, Check out the water under these houses. #Sandy is still more than a day away from NJ   #fb ,Weather and Environment,3,Brooklyn,Stuyvesant Heights,104
4893,28148421,2012-10-28 23:21:00,1636,402,1636,40.68116854,-73.9288551," #sam Coming from church. One can feel a hint of #sandy in the air, giving this portrait a kind of  Stuy ",Weather and Environment,3,Brooklyn,Crown Heights North,114
2439,89325526,2012-10-28 17:47:00,22,55,2042,40.59464449,-73.93997018,  Brooklyn knights Ready for Hurricane sandy! Here comes the rain again!!!! ,Weather and Environment,3,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,208
2652,15964196,2012-10-28 18:16:00,24519,3576,68750,40.6501689,-73.94957542, Winds picking up as #Sandy draws near. This banner having problems already.  NY ,Weather and Environment,3,Brooklyn,Erasmus,271
4263,15964196,2012-10-28 22:06:00,24520,3576,68746,40.6501689,-73.94957542, #Sandy clouds  NY ,Weather and Environment,3,Brooklyn,Erasmus,271
2335,242573761,2012-10-28 17:28:00,722,185,627,40.67116426,-73.88151681, The calm before the storm.  #sandynyc  - 75th Precinct ,Weather and Environment,3,Brooklyn,East New York,328
3951,8368122,2012-10-28 21:25:00,428,180,1346,40.66323046,-73.98724799, The weather before a storm is wonderful. Cool and crisp. Perfect for looting. #Sandy ,Weather and Environment,3,Brooklyn,Park Slope-Gowanus,881
1444,510634455,2012-10-28 14:19:00,1512,1262,4096,40.66356595,-73.99579352, Calm before the storm? #Sandy coverage on  ,Weather and Environment,3,Brooklyn,Sunset Park West,882
1278,14677857,2012-10-28 12:47:00,319,684,3887,40.67725636,-73.96737875, the wind is already whipping in Brooklyn. #hurricanesandy ,Weather and Environment,3,Brooklyn,Prospect Heights,1165
674,17887666,2012-10-27 17:21:00,1118,693,8994,40.68097185,-73.97770142," For all the hubbub about #HurricaneSandy, the weather in NYC is beautiful. Enjoy the calm before the storm! ",Weather and Environment,3,Brooklyn,Park Slope-Gowanus,1178
3306,21920565,2012-10-28 20:01:00,423,306,9956,40.70497573,-73.93374494," """"So wet! So wild."""" #overheardinbushwick #sandy ",Weather and Environment,3,Brooklyn,Bushwick South,1181
4924,589279610,2012-10-28 23:27:00,197,409,3096,40.70477381,-73.94186034, Cold and windy in #brooklyn #hurricanesandy  Adobe Photo Shoppe ,Weather and Environment,3,Brooklyn,Bushwick South,1201
2104,157710284,2012-10-28 16:53:00,140,170,452,40.64287328,-73.98192995, The calm before the storm!  #Sandy ,Weather and Environment,3,Brooklyn,Kensington-Ocean Parkway,1364
1288,241163959,2012-10-28 12:55:00,51,56,1573,40.64972092,-73.95535311, #hurricanesandy #makemyday ... Really windy... ,Weather and Environment,3,Brooklyn,Erasmus,1397
3550,133608977,2012-10-28 20:35:00,6269,155,33939,40.58548317,-73.9330851, She's coming soon #Sandy ... Clouds over #Brooklyn ,Weather and Environment,3,Brooklyn,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,1481
5083,24288057,2012-10-28 23:51:00,268,233,788,40.70007793,-73.99342833, This wind is fierce yo! #Sandy isn't messing around! ,Weather and Environment,3,Brooklyn,Brooklyn Heights-Cobble Hill,1488
4716,103434899,2012-10-28 23:00:00,912,36,38887,40.65468163,-73.93753542,    Very Windy I'm home in Bed Hurricane Sandy No Concern to me The Wind Rain Gonna Do What it Want ,Weather and Environment,3,Brooklyn,East Flatbush-Farragut,1602
744,18988236,2012-10-27 18:43:00,509,95,1678,40.5748479,-73.96163464, #brightonbeach #pregaming #sandy #hurricanewatching  chillin during the calm of the storm ( Beach) ,Weather and Environment,3,Brooklyn,Seagate-Coney Island,1927
1475,31586459,2012-10-28 14:28:00,1240,1020,9906,40.67127512,-73.99783," Yep, definitely starting to get windy already... #Sandy ",Weather and Environment,3,Brooklyn,Park Slope-Gowanus,2046
2273,31586459,2012-10-28 17:18:00,1241,1018,9901,40.6944999,-73.99334543, It's getting SUPER windy in #NYC already #Sandy ,Weather and Environment,3,Brooklyn,Brooklyn Heights-Cobble Hill,2052
1153,26935751,2012-10-28 04:07:00,262,212,2093,40.69521942,-73.98629711, It sure is windy #sandy #iseeyou ,Weather and Environment,3,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,2053
2674,24267428,2012-10-28 18:20:00,849,1798,14266,40.63379145,-74.0237981, I just paid 47 dollars for a can of spaghettio's and 2 D batteries. Seems reasonable. #HurricaneSandy ,Other,3,Brooklyn,Bay Ridge,45
4189,396825012,2012-10-28 21:58:00,959,661,8092,40.693344,-73.96677, Liquor stores have extended their hours. #sandy   Kau Chinese Food Take Out ,Other,3,Brooklyn,Clinton Hill,63
2589,197861945,2012-10-28 18:08:00,3140,2771,10911,40.6813273,-73.9612596," Bodega on Fulton + Clinton gauging prices. Lines at Met Food are ridic. Hit up TradeWise, we were in/out in 15 minutes. #Sandy #ClintonHill ",Other,3,Brooklyn,Clinton Hill,76
4874,8375362,2012-10-28 23:19:00,890,1729,5416,40.7128375,-73.9408425," 25 million people in #Sandy's path, but don't live in swing states so few thousand coal workers in OH decide policy. #ClimateSilence ",Other,3,Brooklyn,East Williamsburg,174
4804,300348350,2012-10-28 23:10:00,1181,246,2769,40.70943834,-73.95896852," Call up Mitt Romney. Invite him to an anti-women, pro-money, Mormon party in Central Park. Tomorrow night. #sandyadvice ",Other,3,Brooklyn,North Side-South Side,1128
2808,41763985,2012-10-28 18:44:00,97,253,1342,40.69198476,-73.99605034,  How #Obama handles #Sandy will be a boost to his campaign.   I don't see him putting campaign above national emergency. ,Other,3,Brooklyn,Brooklyn Heights-Cobble Hill,2041
